,id,version,set_num
10410,16126,1,K8564-1
10411,16127,1,K3451-1
10412,16128,1,6009-1
10413,16129,1,5950-1
10414,16130,1,71000-16
10415,16131,1,1509-1
10416,16132,1,70321-1
10417,16133,1,4029-1
10418,16136,1,7876-1
10419,16137,1,1788-1
10420,16138,1,KABNINJA-1
10421,16139,1,71016-1
10422,16140,1,41113-1
10423,16141,1,11903-1
10424,16145,1,7104-1
10425,16146,1,3405-1
10426,16148,1,5966-1
10427,16150,1,3885-3
10428,16151,1,70123-1
10429,16152,1,9885-1
10430,16153,1,9689-1
10431,16156,1,10603-1
10432,16157,1,2735-1
10433,16158,1,6598-1
10434,16159,1,2853300-1
10435,16162,1,391403-1
10436,16165,1,8909-5
10437,16166,1,3181-2
10438,16167,1,10571-1
10439,16168,1,4851-1
10440,16170,1,40165-1
10441,16171,1,970098-1
10442,16174,1,393-1
10443,16175,1,44007-1
10444,16176,1,7162-1
10445,16178,1,970040-1
10446,16179,1,620-2
10447,16180,1,5001132-1
10448,16181,1,4850-1
10449,16182,1,41503-1
10450,16183,1,40062-1
10451,16185,1,9531-1
10452,16187,1,7126-1
10453,16188,1,COMCON013-1
10454,16189,1,1603-1
10455,16190,1,991268-1
10456,16193,1,2067-1
10457,16196,1,5982-1
10458,16197,1,5911-1
10459,16199,1,4954-1
10460,16201,1,935-1
10461,16203,1,8471-1
10462,16204,1,7244-1
10463,16206,1,4171-1
10464,16210,1,1721-1
10465,16212,1,LMG006-2
10466,16213,1,6751-1
10467,16214,1,7144-1
10468,16215,1,7294-1
10469,16218,1,7217-1
10470,16221,1,42065-1
10471,16222,1,TLMPS-1
10472,16223,1,1914-1
10473,16225,1,4049-1
10474,16226,1,KT103-1
10475,16229,1,3737-1
10476,16230,1,8833-15
10477,16231,1,5639-1
10478,16232,1,851339-1
10479,16233,1,4481-1
10480,16236,1,3545-1
10481,16237,1,970625-1
10482,16238,1,1148-1
10483,16242,1,150-1
10484,16243,1,79012-1
10485,16244,1,391114-1
10486,16249,1,4714-1
10487,16250,1,5185-1
10488,16251,1,391408-1
10489,16254,1,6200-1
10490,16255,1,7971-1
10491,16256,1,B005-1
10492,16257,1,70143-1
10493,16258,1,5216-1
10494,16260,1,3462-1
10495,16261,1,414-3
10496,16263,1,230-1
10497,16265,1,1481-1
10498,16266,1,8472-1
10499,16267,1,30090-1
10500,16268,1,9936-1
10501,16269,1,6318-1
10502,16270,1,1281-1
10503,16271,1,8607-1
10504,16274,1,41019-1
10505,16275,1,442B-1
10506,16277,1,4479-1
10507,16278,1,8504-1
10508,16284,1,71005-1
10509,16286,1,210-1
10510,16287,1,6762-1
10511,16289,1,LoneTree-1
10512,16290,1,13-1
10513,16294,1,5004076-1
10514,16296,1,41004-1
10515,16297,1,2000445-1
10516,16298,1,8654-1
10517,16299,1,41002-1
10518,16300,1,225-1
10519,16301,1,796-1
10520,16302,1,3740-1
10521,16303,1,1648-1
10522,16305,1,6422-1
10523,16308,1,8803-4
10524,16309,1,6988-1
10525,16311,1,5928-1
10526,16314,1,70112-1
10527,16315,1,6494-1
10528,16316,1,71008-16
10529,16317,1,75078-1
10530,16318,1,4728-1
10531,16319,1,20216-1
10532,16320,1,182-1
10533,16321,1,214-3
10534,16323,1,60066-1
10535,16324,1,3924-1
10536,16325,1,75104-1
10537,16326,1,75901-1
10538,16327,1,271603-1
10539,16330,1,7702-1
10540,16331,1,1145-1
10541,16332,1,970632-1
10542,16333,1,3681-1
10543,16336,1,OklahomaCity-1
10544,16337,1,66368-1
10545,16338,1,70203-1
10546,16341,1,6800-1
10547,16342,1,8722-1
10548,16344,1,9247-2
10549,16345,1,8551-1
10550,16346,1,1613-1
10551,16348,1,3531-1
10552,16351,1,9454-1
10553,16352,1,252-1
10554,16353,1,4897-1
10555,16355,1,8761-1
10556,16356,1,70317-1
10557,16357,1,6357-1
10558,16360,1,60008-1
10559,16361,1,851861-1
10560,16362,1,3786-1
10561,16363,1,1840-1
10562,16364,1,2113-1
10563,16367,1,LLPlane-1
10564,16368,1,1924-2
10565,16369,1,5644-1
10566,16371,1,65572-1
10567,16375,1,60088-1
10568,16376,1,40036-1
10569,16380,1,2883-1
10570,16382,1,8827-1
10571,16384,1,10160-1
10572,16385,1,10182-1
10573,16386,1,8101-1
10574,16388,1,9562-1
10575,16391,1,6316-1
10576,16392,1,6285-1
10577,16393,1,71172-1
10578,16394,1,42047-1
10579,16396,1,10501-1
10580,16397,1,7825-1
10581,16403,1,6524-1
10582,16404,1,60075-1
10583,16406,1,30040-1
10584,16407,1,7259-1
10585,16409,1,852921-1
10586,16411,1,10083-1
10587,16412,1,5004077-1
10588,16415,1,1778-1
10589,16416,1,6604-1
10590,16417,1,5004128-1
10591,16420,1,5965-1
10592,16421,1,5378-1
10593,16422,1,815-1
10594,16423,1,71013-17
10595,16424,1,40252-1
10596,16427,1,10820-1
10597,16446,1,75164-1
10598,16460,1,71012-19
10599,16462,1,601602-1
10600,16463,1,10825-1
10601,16465,1,601601-1
10602,16466,1,21306-1
10603,16480,1,30603-1
10604,16482,1,41149-1
10605,16490,2,6515-1
10606,16492,1,60152-1
10607,16498,1,30424-1
10608,16510,1,30546-1
10609,16516,1,76078-1
10610,16524,1,TRUCAPAM-1
10611,16540,1,30523-1
10612,16550,1,41184-1
10613,16579,1,1338112120-1
10614,16589,1,30354-1
10615,16591,1,70905-1
10616,16593,1,71014-17
10617,16594,1,71017-21
10618,16597,1,76069-1
10619,16606,1,911720-1
10620,16615,1,30022-1
10621,16617,1,7607-1
10622,16626,1,42064-1
10623,16649,1,75168-1
10624,16653,1,75165-1
10625,16674,1,30447-1
10626,16678,1,4002016-1
10627,16689,1,911719-1
10628,16691,1,70908-1
10629,16722,1,76070-1
10630,16728,1,76072-1
10631,16730,1,76073-1
10632,16732,1,41311-1
10633,16741,1,41148-1
10634,16742,1,41302-1
10635,16745,1,70366-1
10636,16747,1,41303-1
10637,16748,1,41304-1
10638,16749,1,41305-1
10639,16750,1,41306-1
10640,16751,1,41307-1
10641,16753,1,41308-1
10642,16754,1,41309-1
10643,16755,1,41310-1
10644,16756,1,41312-1
10645,16757,1,41314-1
10646,16761,1,75169-1
10647,16764,1,30376-1
10648,16781,1,70907-1
10649,16791,1,70904-1
10650,16794,1,40240-1
10651,16796,1,70906-1
10652,16802,1,70910-1
10653,16806,1,10824-1
10654,16808,1,10826-1
10655,16809,1,40236-1
10656,16810,1,41233-1
10657,16813,1,70912-1
10658,16814,1,70909-1
10659,16821,1,42062-1
10660,16842,1,30423-1
10661,16877,1,30601-1
10662,16878,2,8030-1
10663,16883,1,5004406-1
10664,16921,1,30604-1
10665,16924,1,30606-1
10666,16927,1,75160-1
10667,16932,1,30607-1
10668,16938,1,71340-1
10669,16939,1,30476-1
10670,16943,1,5004932-1
10671,16969,1,5004854-1
10672,17033,1,75161-1
10673,17036,1,75163-1
10674,17049,1,75877-1
10675,17064,1,41585-1
10676,17065,1,21129-1
10677,17066,1,21130-1
10678,17067,1,21131-1
10679,17068,1,21133-1
10680,17069,1,21134-1
10681,17071,1,41590-1
10682,17084,1,41586-1
10683,17085,1,41587-1
10684,17086,1,41588-1
10685,17087,1,41589-1
10686,17088,1,41591-1
10687,17089,1,41592-1
10688,17090,1,41595-1
10689,17091,1,41596-1
10690,17094,1,21132-1
10691,17095,1,75879-1
10692,17096,1,75882-1
10693,17097,1,75883-1
10694,17128,1,40174-1
10695,17134,1,70621-1
10696,17172,1,30351-1
10697,17181,1,851342-1
10698,17190,1,75162-1
10699,17194,1,75172-1
10700,17202,1,70363-1
10701,17215,1,3300-1
10702,17227,1,76080-1
10703,17230,1,76079-1
10704,17236,1,30352-1
10705,17256,1,70365-1
10706,17277,1,41182-1
10707,17291,1,271712-1
10708,17297,1,852115-1
10709,17323,1,70362-1
10710,17324,1,70372-1
10711,17325,1,70364-1
10712,17326,1,70348-1
10713,17336,1,30338-1
10714,17349,1,75175-1
10715,17356,1,40237-1
10716,17367,1,41185-1
10717,17370,1,75881-1
10718,17375,1,851362-1
10719,17402,1,30321-1
10720,17405,1,10810-1
10721,17406,1,MYERNEXO-1
10722,17407,1,MYERNEXO-2
10723,17408,1,TRUNEXO-2
10724,17409,1,TRURUMBLE-1
10725,17410,1,TRUFRIENDS-1
10726,17420,1,70627-1
10727,17421,1,70626-1
10728,17422,1,70625-1
10729,17423,1,70624-1
10730,17424,1,70623-1
10731,17425,1,70622-1
10732,17499,1,75525-1
10733,17500,1,75524-1
10734,17594,1,75523-1
10735,17597,1,40242-1
10736,17675,1,41593-1
10737,17676,1,41594-1
10738,17677,1,71042-1
10739,17679,1,76076-1
10740,17680,1,76077-1
10741,17713,1,5380-2
10742,17752,1,10852-1
10743,17763,1,21035-1
10744,17785,1,41183-1
10745,17793,2,76081-1
10746,17799,2,214.6-1
10747,17816,1,71286-1
10748,17826,1,75878-1
10749,17827,1,41181-1
10750,17848,2,421-2
10751,17849,3,421-2
10752,17850,4,421-2
10753,17851,5,421-2
10754,17907,1,271714-1
10755,17911,1,70347-1
10756,17912,1,70349-1
10757,17926,1,70350-1
10758,17943,1,70351-1
10759,17950,1,40241-1
10760,17951,1,70358-1
10761,17952,1,70359-1
10762,17958,1,10849-1
10763,17965,1,41492-1
10764,17966,1,41493-1
10765,17974,1,911722-1
10766,17978,1,70352-1
10767,17984,1,75173-1
10768,17992,1,820-2
10769,17994,1,40243-1
10770,18018,1,30401-1
10771,18019,1,40265-1
10772,18020,1,853687-1
10773,18045,1,75144-1
10774,18064,1,3850031-1
10775,18087,1,40172-1
10776,18099,1,75170-1
10777,18122,1,561701-1
10778,18129,1,MMMB012-1
10779,18155,1,9286-1
10780,18161,1,71018-13
10781,18165,1,853605-1
10782,18169,1,71018-3
10783,18170,1,71018-4
10784,18174,1,71018-16
10785,18183,1,71018-12
10786,18184,1,71018-15
10787,18185,1,71018-11
10788,18203,1,71018-6
10789,18221,2,8880-1
10790,18231,2,31015-1
10791,18245,1,30449-1
10792,18274,2,75053-1
10793,18278,1,42063-40
10794,18293,1,30400-1
10795,18318,1,21309-1
10796,18322,1,75171-1
10797,18334,1,850355-1
10798,18340,1,75174-1
10799,18347,1,271715-1
10800,18348,1,40072-1
10801,18351,1,5004408-1
10802,18360,1,30377-1
10803,18362,1,853648-1
10804,18400,1,911723-1
10805,18402,1,75880-1
10806,18408,1,41318-1
10807,18410,1,41316-1
10808,18411,1,41315-1
10809,18412,1,30426-1
10810,18417,1,30611-1
10811,18428,1,31067-1
10812,18429,1,31068-1
10813,18430,1,31069-1
10814,18431,1,31070-1
10815,18432,1,76082-1
10816,18433,1,76083-1
10817,18438,1,40179-1
10818,18439,1,70913-1
10819,18440,1,70914-1
10820,18441,1,70915-1
10821,18442,1,70916-1
10822,18458,1,71018-1
10823,18459,1,71018-2
10824,18460,1,71018-5
10825,18462,1,71018-8
10826,18463,1,71018-10
10827,18464,1,71018-9
10828,18466,1,71018-14
10829,18467,1,75178-1
10830,18468,1,75180-1
10831,18476,1,70917-1
10832,18479,1,10257-1
10833,18480,1,76075-1
10834,18483,1,75185-1
10835,18484,1,75186-1
10836,18485,1,75191-1
10837,18486,1,75531-1
10838,18493,1,40244-1
10839,18527,1,911724-1
10840,18563,1,30612-1
10841,18575,1,75166-1
10842,18576,1,75167-1
10843,18577,1,75182-1
10844,18578,1,75183-1
10845,18579,1,75532-1
10846,18584,1,60160-1
10847,18588,1,60161-1
10848,18593,1,31066-1
10849,18619,1,5004421-1
10850,18645,1,71018-7
10851,18688,1,5004574-1
10852,18701,1,71018-17
10853,18704,1,60159-1
10854,18706,1,3850033-1
10855,18708,1,75090-2
10856,18740,1,60163-1
10857,18747,1,41491-1
10858,18756,1,5004573-1
10859,18757,1,5005156-1
10860,18848,1,911725-1
10861,18877,1,2000702-1
10862,18883,2,41575-1
10863,18886,1,10730-1
10864,18887,1,10731-1
10865,18888,1,10732-1
10866,18889,1,10733-1
10867,18893,1,10742-1
10868,18894,1,10743-1
10869,18895,1,10744-1
10870,18909,1,271717-1
10871,18925,1,853638-1
10872,18932,1,60157-1
10873,18933,1,40245-1
10874,18952,1,60156-1
10875,18953,1,60162-1
10876,18965,1,5004929-1
10877,18966,1,211701-1
10878,18969,1,DCBHZ-1
10879,18998,1,42068-1
10880,19004,1,60169-1
10881,19006,1,60168-1
10882,19008,1,60166-1
10883,19010,1,60165-1
10884,19011,1,60164-1
10885,19023,1,853651-1
10886,19024,1,30355-1
10887,19025,1,30477-1
10888,19027,2,4617-1
10889,19029,1,41187-1
10890,19030,1,60153-1
10891,19033,1,71264-1
10892,19034,1,71266-1
10893,19035,1,71267-1
10894,19036,1,71344-1
10895,19037,1,71348-1
10896,19038,1,2997-1
10897,19043,1,41186-1
10898,19057,1,41145-1
10899,19060,1,41317-1
10900,19069,1,41146-1
10901,19076,1,21137-1
10902,19086,1,17101-1
10903,19119,1,41319-1
10904,19120,2,880-1
10905,19123,1,10258-1
10906,19145,1,852690-1
10907,19190,1,42069-1
10908,19191,1,42070-1
10909,19192,1,10738-1
10910,19193,1,40264-1
10911,19194,1,40170-1
10912,19195,1,10739-1
10913,19197,1,4962-2
10914,19200,1,21135-1
10915,19201,1,21136-1
10916,19228,1,41324-1
10917,19229,1,41320-1
10918,19231,1,70608-1
10919,19258,1,40251-1
10920,19269,1,70353-1
10921,19275,1,6211760-1
10922,19284,2,9391-1
10923,19289,1,10811-1
10924,19310,1,70354-1
10925,19311,1,70355-1
10926,19312,1,70356-1
10927,19313,1,70357-1
10928,19314,1,70361-1
10929,19346,1,41496-1
10930,19351,1,40246-1
10931,19353,1,5004928-1
10932,19354,1,5004930-1
10933,19380,1,30427-1
10934,19387,1,41497-1
10935,19389,1,10809-1
10936,19390,1,10836-1
10937,19391,1,10840-1
10938,19395,1,10834-1
10939,19403,1,70620-1
10940,19405,1,10819-1
10941,19406,1,21310-1
10942,19417,1,21036-1
10943,19428,1,10845-1
10944,19430,1,10812-1
10945,19431,1,10843-1
10946,19439,1,41321-1
10947,19442,1,10837-1
10948,19443,1,853671-1
10949,19446,1,41236-1
10950,19447,1,41237-1
10951,19448,1,41238-1
10952,19449,1,41239-1
10953,19450,1,76084-1
10954,19454,1,10807-1
10955,19466,1,70618-1
10956,19467,1,10816-1
10957,19468,1,30475-1
10958,19469,1,40267-1
10959,19485,2,8651-1
10960,19488,1,30324-1
10961,19489,1,30324-2
10962,19490,1,30324-3
10963,19491,1,30324-4
10964,19492,1,30324-5
10965,19493,1,30478-1
10966,19495,1,41323-1
10967,19497,1,41322-1
10968,19498,1,10850-1
10969,19504,1,10817-1
10970,19511,1,76088-1
10971,19512,1,76085-1
10972,19513,1,76086-1
10973,19514,1,76087-1
10974,19516,1,70607-1
10975,19517,1,70609-1
10976,19522,1,70612-1
10977,19526,1,10833-1
10978,19534,1,60154-1
10979,19535,1,30217-1
10980,19536,1,30217-2
10981,19537,1,30217-3
10982,19538,1,30217-4
10983,19549,1,10822-1
10984,19551,1,10844-1
10985,19553,1,10823-1
10986,19554,1,10832-1
10987,19555,1,10839-1
10988,19560,1,271719-1
10989,19564,1,60158-1
10990,19565,1,60167-1
10991,19567,1,70610-1
10992,19568,1,70611-1
10993,19571,1,70606-1
10994,19578,1,70613-1
10995,19579,1,70614-1
10996,19582,2,7344-1
10997,19583,1,70615-1
10998,19584,1,70616-1
10999,19585,1,70617-1
11000,19586,1,41188-1
11001,19601,1,5004936-1
11002,19604,1,10828-1
11003,19630,1,10835-1
11004,19631,1,10841-1
11005,19632,1,10851-1
11006,19647,1,853610-1
11007,19658,1,10838-1
11008,19669,2,7632-1
11009,19670,1,75192-1
11010,19676,1,75176-1
11011,19677,1,75177-1
11012,19678,1,75179-1
11013,19679,1,75184-1
11014,19680,1,75188-1
11015,19681,1,75189-1
11016,19682,1,75190-1
11017,19683,1,75526-1
11018,19689,1,75187-1
11019,19703,1,41325-1
11020,19719,1,30402-1
11021,19722,1,911726-1
11022,19737,1,60155-1
11023,19738,1,41326-1
11024,19739,1,10855-1
11025,19746,1,853677-1
11026,19751,1,40247-1
11027,19752,1,75530-1
11028,19753,1,75529-1
11029,19777,2,7905-1
11030,19781,1,10815-1
11031,19786,1,75528-1
11032,19806,1,31-1
11033,19836,1,911727-1
11034,19840,1,40260-1
11035,19842,1,71255-1
11036,19851,2,939-1
11037,19867,2,7622-1
11038,19868,2,7682-1
11039,19869,2,7625-1
11040,19871,1,71287-1
11041,19872,1,71343-1
11042,19873,1,71346-1
11043,19875,1,71349-1
11044,19891,1,6218485-1
11045,19898,1,10848-1
11046,19931,1,71019-3
11047,19932,1,71019-4
11048,19933,1,71019-5
11049,19934,1,71019-6
11050,19935,1,71019-7
11051,19936,1,71019-8
11052,19937,1,71019-9
11053,19938,1,71019-10
11054,19981,1,COWT2-1
11055,19982,1,71019-11
11056,19983,1,71019-12
11057,19984,1,71019-13
11058,19985,1,71019-14
11059,19986,1,71019-15
11060,19987,1,71019-16
11061,19988,1,71019-17
11062,19989,1,71019-18
11063,19990,1,71019-19
11064,19991,1,71019-20
11065,20003,1,71019-1
11066,20008,2,6833-1
11067,20013,2,7633-1
11068,20014,2,7743-1
11069,20023,1,6218490-1
11070,20036,1,10259-1
11071,20044,1,30428-1
11072,20055,1,30497-1
11073,20067,1,REDTEMPLE-1
11074,20099,2,3843-1
11075,20146,1,40261-1
11076,20147,1,40262-1
11077,20148,1,40263-1
11078,20158,1,41487-1
11079,20159,1,41488-1
11080,20161,1,853650-1
11081,20170,1,45008-1
11082,20181,1,40248-1
11083,20188,2,10226-1
11084,20189,2,6970-1
11085,20190,2,6941-1
11086,20277,1,40178-1
11087,20330,1,911728-1
11088,20343,1,5004940-1
11089,20344,1,66558-1
11090,20347,1,853663-1
11091,20380,1,5005205-1
11092,20381,1,850673-1
11093,20385,1,891725-1
11094,20386,1,5005107-1
11095,20409,1,30551-1
11096,20444,2,3836-1
11097,20445,2,3838-1
11098,20466,1,40253-1
11099,20479,1,71019-2
11100,20486,1,5004941-1
11101,20550,2,5005107-1
11102,20555,1,40266-1
11103,20573,1,5004422-1
11104,20579,1,911729-1
11105,20581,1,40268-1
11106,20600,2,6531-1
11107,20602,1,10256-1
11108,20620,1,30353-1
11109,20628,1,21312-1
11110,20632,1,41485-1
11111,20633,1,41486-1
11112,20655,1,40254-1
11113,20747,1,40249-1
11114,20774,1,5004934-1
11115,20775,1,3124-1
11116,20782,2,445A-1
11117,20850,1,40176-1
11118,20916,1,40175-1
11119,20917,1,271721-1
11120,20922,1,21037-1
11121,20929,1,10842-1
11122,20962,1,5004916-1
11123,20976,1,66550-1
11124,21002,1,70922-1
11125,21036,1,31075-1
11126,21038,1,42074-1
11127,21039,1,42071-1
11128,21051,1,5004390-1
11129,21074,1,30066-3
11130,21077,1,60172-1
11131,21079,1,60173-1
11132,21080,1,60179-1
11133,21081,1,60180-1
11134,21082,1,60181-1
11135,21083,1,60183-1
11136,21084,1,31071-1
11137,21085,1,31072-1
11138,21088,1,31076-1
11139,21089,1,31081-1
11140,21092,1,10846-1
11141,21093,1,10856-1
11142,21095,1,10748-1
11143,21096,1,10749-1
11144,21097,1,10750-1
11145,21098,1,10751-1
11146,21099,1,72002-1
11147,21100,1,72003-1
11148,21101,1,72004-1
11149,21107,1,72005-1
11150,21108,1,72006-1
11151,21109,1,42072-1
11152,21110,1,42073-1
11153,21112,1,42084-1
11154,21113,1,41340-1
11155,21114,1,41339-1
11156,21115,1,41338-1
11157,21116,1,41336-1
11158,21117,1,41335-1
11159,21119,1,41334-1
11160,21120,1,41333-1
11161,21121,1,41332-1
11162,21122,1,41330-1
11163,21123,1,41329-1
11164,21124,1,41328-1
11165,21125,1,41327-1
11166,21129,1,66546-1
11167,21131,1,66555-1
11168,21138,1,10401-1
11169,21139,1,10402-1
11170,21141,1,10403-1
11171,21142,1,10404-1
11172,21143,1,10405-1
11173,21145,1,10260-1
11174,21160,1,66559-1
11175,21161,1,66556-1
11176,21162,1,66521-1
11177,21163,1,66522-1
11178,21164,1,66537-1
11179,21170,1,66539-1
11180,21171,1,66540-1
11181,21173,1,66541-1
11182,21174,1,66542-1
11183,21175,1,66526-1
11184,21190,1,41598-1
11185,21191,1,41599-1
11186,21192,1,41600-1
11187,21193,1,41601-1
11188,21194,1,30356-1
11189,21195,1,30357-1
11190,21196,1,30358-1
11191,21197,1,60170-1
11192,21198,1,60171-1
11193,21199,1,60174-1
11194,21200,1,60175-1
11195,21201,1,60176-1
11196,21202,1,60177-1
11197,21203,1,60178-1
11198,21204,1,60182-1
11199,21205,1,60184-1
11200,21206,1,60185-1
11201,21207,1,60186-1
11202,21208,1,60188-1
11203,21209,1,30540-1
11204,21210,1,30542-1
11205,21211,1,31073-1
11206,21212,1,31074-1
11207,21213,1,31079-1
11208,21214,1,31080-1
11209,21215,1,76096-1
11210,21216,1,76097-1
11211,21217,1,76098-1
11212,21218,1,30552-1
11213,21219,1,41151-1
11214,21220,1,41152-1
11215,21221,1,41153-1
11216,21222,1,41154-1
11217,21223,1,41155-1
11218,21224,1,30326-0
11219,21225,1,30326-1
11220,21226,1,30326-2
11221,21227,1,30326-3
11222,21228,1,30326-4
11223,21229,1,30326-5
11224,21230,1,30403-1
11225,21231,1,30404-1
11226,21232,1,30405-1
11227,21234,1,10753-1
11228,21235,1,10754-1
11229,21236,1,10755-1
11230,21237,1,30339-1
11231,21238,1,30450-1
11232,21239,1,21138-1
11233,21240,1,21139-1
11234,21241,1,21140-1
11235,21242,1,21141-1
11236,21243,1,21142-1
11237,21244,1,21143-1
11238,21245,1,21144-1
11239,21246,1,30530-1
11240,21247,1,30531-1
11241,21248,1,70633-1
11242,21249,1,70634-1
11243,21250,1,70635-1
11244,21251,1,70636-1
11245,21252,1,70637-1
11246,21253,1,70638-1
11247,21254,1,70639-1
11248,21255,1,70640-1
11249,21256,1,70641-1
11250,21257,1,70642-1
11251,21258,1,70643-1
11252,21266,1,30380-1
11253,21267,1,42075-1
11254,21268,1,42076-1
11255,21269,1,42077-1
11256,21270,1,42078-1
11257,21271,1,70918-1
11258,21272,1,70919-1
11259,21273,1,70920-1
11260,21274,1,70921-1
11261,21275,1,70923-1
11262,21276,1,70628-1
11263,21277,1,70629-1
11264,21278,1,70631-1
11265,21279,1,70632-1
11266,21280,1,70656-1
11267,21323,1,66494-1
11268,21324,1,66524-1
11269,21333,1,911730-1
11270,21376,1,30379-1
11271,21377,1,40250-1
11272,21382,1,8598-1
11273,21383,1,8599-1
11274,21384,1,8600-1
11275,21385,1,8525-1
11276,21393,1,66525-1
11277,21394,1,66533-1
11278,21395,1,66534-1
11279,21396,1,66476-1
11280,21397,1,66478-1
11281,21399,1,66453-1
11282,21401,1,66455-1
11283,21402,1,66456-1
11284,21403,1,66471-1
11285,21404,1,66473-1
11286,21405,1,66474-1
11287,21406,1,66475-1
11288,21407,1,66481-1
11289,21408,1,66482-1
11290,21409,1,66483-1
11291,21410,1,66484-1
11292,21411,1,66485-1
11293,21412,1,66488-1
11294,21413,1,66497-1
11295,21414,1,66498-1
11296,21415,1,66499-1
11297,21416,1,66500-1
11298,21428,1,66393-1
11299,21430,1,66406-1
11300,21431,1,66407-1
11301,21432,1,66344-1
11302,21493,1,5546-1
11303,21500,2,7317-1
11304,21508,1,853574-1
11305,21510,1,853670-1
11306,21519,1,4151847-1
11307,21520,1,4151848-1
11308,21521,1,4151849-1
11309,21522,1,26379-1
11310,21523,1,26377-1
11311,21524,1,26374-1
11312,21550,2,8107-1
11313,21561,1,5005165-1
11314,21567,1,10712-1
11315,21568,1,10713-1
11316,21569,1,21039-1
11317,21570,1,40235-1
11318,21571,1,40270-1
11319,21572,1,41190-1
11320,21573,1,41191-1
11321,21574,1,41192-1
11322,21575,1,41193-1
11323,21576,1,41194-1
11324,21577,1,41602-1
11325,21578,1,41603-1
11326,21579,1,71020-0
11327,21580,1,71020-1
11328,21581,1,71020-2
11329,21582,1,71020-3
11330,21583,1,71020-4
11331,21584,1,71020-5
11332,21585,1,71020-6
11333,21586,1,71020-7
11334,21587,1,71020-8
11335,21588,1,71020-9
11336,21589,1,71020-10
11337,21590,1,71020-11
11338,21591,1,71020-12
11339,21592,1,71020-13
11340,21593,1,71020-14
11341,21594,1,71020-15
11342,21595,1,71020-16
11343,21596,1,71020-17
11344,21597,1,71020-18
11345,21598,1,71020-19
11346,21599,1,71020-20
11347,21601,1,6213821-1
11348,21602,1,75205-1
11349,21603,1,76099-1
11350,21604,1,76100-1
11351,21605,1,10858-1
11352,21606,1,10859-1
11353,21607,1,10860-1
11354,21608,1,10861-1
11355,21609,1,10862-1
11356,21610,1,10863-1
11357,21611,1,10864-1
11358,21612,1,10865-1
11359,21613,1,10867-1
11360,21614,1,10868-1
11361,21615,1,10871-1
11362,21616,1,10876-1
11363,21617,1,10877-1
11364,21618,1,10878-1
11365,21648,2,3188-1
11366,21649,2,41038-1
11367,21650,2,60026-1
11368,21710,1,72001-1
11369,21711,1,75193-1
11370,21712,1,75194-1
11371,21713,1,75195-1
11372,21714,1,75196-1
11373,21715,1,75197-1
11374,21716,1,75198-1
11375,21717,1,75199-1
11376,21718,1,75200-1
11377,21719,1,75201-1
11378,21720,1,75202-1
11379,21721,1,75204-1
11380,21722,1,40290-1
11381,21723,1,75533-1
11382,21724,1,75534-1
11383,21725,1,76089-1
11384,21726,1,76090-1
11385,21727,1,76091-1
11386,21728,1,76092-1
11387,21729,1,76093-1
11388,21731,1,76094-1
11389,21848,1,9781465460899-1
11390,21862,2,8075-1
11391,21867,1,41489-1
11392,21869,1,10714-1
11393,21870,1,10715-1
11394,21872,1,40307-1
11395,21873,1,40388-1
11396,21874,1,40306-1
11397,21875,1,40197-1
11398,21876,1,40187-1
11399,21877,1,5005249-1
11400,21878,1,853759-1
11401,21879,1,853758-1
11402,21880,1,40276-1
11403,21934,2,7984-1
11404,22000,1,10503-1
11405,22010,1,5004911-1
11406,22011,1,30609-1
11407,22043,1,30425-1
11408,22044,1,561706-1
11409,22047,1,891727-1
11410,22064,1,911831-1
11411,22070,2,21310-1
11412,22176,1,30610-1
11413,22222,1,21313-1
11414,22260,1,30323-1
11415,22265,1,2828-1
11416,22267,1,4977-1
11417,22268,1,5597-1
11418,22305,1,55555-1
11419,22313,2,60106-1
11420,22401,1,10745-1
11421,22404,2,4181-1
11422,22405,2,4193-1
11423,22406,2,4194-1
11424,22513,2,7900-1
11425,22515,1,COWT4-1
11426,22523,1,5004931-1
11427,22525,1,852911-1
11428,22545,1,2000425-1
11429,22605,1,5004933-1
11430,22641,2,8961-1
11431,22660,2,8060-1
11432,22664,1,4960-1
11433,22683,2,5973-1
11434,22687,1,40308-1
11435,22689,1,5005233-1
11436,22690,1,4000028-1
11437,22691,1,4000029-1
